Campaign Name,Campaign ID,Ad Group Name,By Day,Age,Gender,Cost,CPM,CPC,CTR,Impressions,Clicks,Conversions,Cost per Conversion,Currency
TT_PRODUKTLAUNCH26,1789010002,TopView,10/04/2026,25-34,Female,24.91,4.69,0.53,0.89,5309,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/03/2026,35-44,Male,33.99,5.15,0.33,1.57,6606,103,1,33.99,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/06/2026,25-34,Male,8.88,7.5,0.37,2.05,1184,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/07/2026,35-44,Female,45.6,11.19,0.48,2.32,4076,95,1,45.6,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/22/2026,45-54,Male,28.2,8.13,0.47,1.72,3470,60,1,28.2,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/17/2026,45-54,Female,18.48,4.32,0.66,0.65,4279,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/06/2026,55-64,Male,15.05,5.11,0.35,1.45,2948,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/30/2026,45-54,Female,27.56,12.95,0.52,2.49,2128,53,1,27.56,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/24/2026,18-24,Female,26.04,9.15,0.42,2.18,2847,62,1,26.04,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/01/2026,45-54,Male,19.74,10.41,0.42,2.48,1897,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/18/2026,25-34,Male,25.92,2.99,0.48,0.62,8680,54,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/05/2026,55-64,Male,15.4,12.58,0.44,2.88,1224,35,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/24/2026,55-64,Male,18.04,4.91,0.41,1.21,3673,44,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/23/2026,25-34,Female,33.2,4.55,0.4,1.14,7296,83,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/25/2026,65+,Male,7.8,6.22,0.3,2.09,1255,26,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/08/2026,55-64,Female,8.4,5.92,0.3,1.95,1418,28,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/10/2026,18-24,Female,18.72,5.55,0.52,1.05,3371,36,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/06/2026,55-64,Male,12.6,9.35,0.42,2.26,1347,30,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/07/2026,65+,Male,5.64,6.82,0.47,1.51,827,12,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/13/2026,45-54,Male,29.97,5.22,0.37,1.41,5740,81,1,29.97,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/14/2026,55-64,Male,31.49,5.41,0.67,0.8,5826,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/07/2026,55-64,Female,9.24,4.41,0.28,1.57,2094,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/27/2026,65+,Male,13.69,5.79,0.37,1.57,2365,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/21/2026,55-64,Male,22.05,6.03,0.45,1.34,3655,49,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/10/2026,25-34,Male,33.21,8.17,0.41,1.99,4063,81,1,33.21,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/02/2026,65+,Female,10.08,7.43,0.48,1.57,1357,21,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/30/2026,35-44,Male,18.33,6.75,0.39,1.75,2715,47,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/21/2026,65+,Male,14.1,9.19,0.47,1.97,1534,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/23/2026,55-64,Male,13.05,4.75,0.45,1.06,2749,29,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/21/2026,45-54,Male,9.52,7.95,0.34,2.34,1198,28,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/10/2026,25-34,Male,25.9,3.9,0.35,1.11,6639,74,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/30/2026,25-34,Female,29.12,4.93,0.26,1.89,5907,112,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/06/2026,35-44,Female,34.0,5.21,0.4,1.3,6530,85,1,34.0,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/28/2026,35-44,Male,12.6,5.08,0.36,1.39,2480,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/13/2026,65+,Male,5.94,4.28,0.33,1.31,1387,18,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/03/2026,45-54,Male,11.7,2.71,0.45,0.61,4317,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/21/2026,65+,Male,8.2,4.48,0.41,1.07,1832,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/01/2026,18-24,Female,15.34,3.99,0.59,0.67,3840,26,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/22/2026,45-54,Female,25.48,8.54,0.49,1.74,2985,52,1,25.48,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/05/2026,65+,Female,12.4,5.64,0.4,1.4,2197,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/04/2026,45-54,Male,41.58,6.32,0.66,0.97,6574,63,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/22/2026,25-34,Female,42.7,7.79,0.35,2.22,5482,122,1,42.7,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/21/2026,35-44,Female,36.0,6.53,0.48,1.37,5516,75,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/20/2026,45-54,Female,8.2,4.44,0.41,1.11,1847,20,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/19/2026,65+,Female,9.0,7.4,0.36,2.09,1217,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/21/2026,45-54,Female,16.45,4.63,0.35,1.32,3554,47,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/01/2026,35-44,Male,26.24,6.53,0.32,2.04,4020,82,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/20/2026,35-44,Female,46.24,7.1,0.34,2.09,6514,136,2,23.12,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/22/2026,65+,Female,9.43,3.11,0.41,0.76,3031,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/10/2026,25-34,Female,23.14,3.77,0.26,1.44,6139,89,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/22/2026,55-64,Male,26.8,7.29,0.67,1.1,3674,40,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/03/2026,18-24,Male,12.58,8.21,0.34,2.39,1533,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/03/2026,18-24,Male,25.23,4.83,0.29,1.68,5220,87,1,25.23,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/05/2026,65+,Male,14.76,9.11,0.41,2.21,1621,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/11/2026,25-34,Male,30.74,5.68,0.29,1.97,5409,106,1,30.74,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/15/2026,18-24,Male,17.39,11.65,0.47,2.5,1493,37,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/24/2026,45-54,Female,17.39,4.84,0.47,1.03,3590,37,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/10/2026,18-24,Male,26.22,8.29,0.38,2.19,3161,69,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/13/2026,25-34,Male,13.12,4.55,0.41,1.11,2881,32,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/18/2026,35-44,Male,8.0,5.84,0.32,1.83,1369,25,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/29/2026,25-34,Male,24.05,9.45,0.37,2.55,2544,65,1,24.05,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/07/2026,35-44,Male,27.27,5.3,0.27,1.97,5147,101,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/26/2026,25-34,Male,31.2,6.0,0.65,0.92,5199,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/19/2026,25-34,Male,34.0,9.69,0.5,1.93,3510,68,1,34.0,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/26/2026,25-34,Female,21.24,9.96,0.36,2.79,2132,59,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/03/2026,25-34,Male,28.52,6.25,0.62,1.02,4565,46,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/22/2026,65+,Male,8.17,5.52,0.43,1.31,1479,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/01/2026,55-64,Male,13.3,9.29,0.38,2.43,1431,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/28/2026,55-64,Male,28.42,9.61,0.49,1.98,2956,58,1,28.42,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/12/2026,55-64,Female,12.25,4.17,0.35,1.21,2939,35,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/25/2026,35-44,Male,15.64,3.62,0.34,1.06,4322,46,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/02/2026,18-24,Female,27.95,7.38,0.65,1.13,3785,43,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/27/2026,45-54,Female,13.12,6.07,0.32,1.91,2163,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/04/2026,25-34,Female,21.9,5.66,0.3,1.9,3869,73,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/07/2026,65+,Female,7.2,5.33,0.3,1.77,1351,24,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/07/2026,18-24,Male,16.32,14.07,0.48,2.96,1160,34,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/14/2026,55-64,Female,23.46,9.32,0.46,2.03,2516,51,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/01/2026,45-54,Male,19.74,6.41,0.42,1.52,3078,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/10/2026,55-64,Male,11.5,10.21,0.5,2.01,1126,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/14/2026,65+,Female,4.08,5.75,0.34,1.68,709,12,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/08/2026,35-44,Male,14.0,4.44,0.35,1.28,3151,40,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/30/2026,25-34,Male,39.33,8.44,0.69,1.23,4662,57,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/05/2026,65+,Male,17.94,8.18,0.39,2.11,2193,46,1,17.94,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/30/2026,55-64,Male,6.56,4.98,0.41,1.19,1317,16,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/13/2026,35-44,Female,44.88,10.36,0.51,2.03,4332,88,1,44.88,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/29/2026,35-44,Female,20.52,5.84,0.36,1.63,3514,57,1,20.52,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/26/2026,25-34,Male,20.28,10.74,0.39,2.74,1889,52,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/16/2026,25-34,Male,41.04,4.98,0.54,0.92,8247,76,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/12/2026,18-24,Female,20.5,9.69,0.41,2.36,2116,50,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/30/2026,65+,Female,11.7,6.89,0.39,1.75,1699,30,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/29/2026,18-24,Male,9.90 EUR,8.8,0.3,2.91,1125,33,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/08/2026,18-24,Male,11.55,3.95,0.35,1.11,2927,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/21/2026,55-64,Male,23.1,7.21,0.66,1.09,3205,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/26/2026,35-44,Female,26.65,4.05,0.65,0.62,6581,41,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/07/2026,65+,Female,4.62,5.37,0.33,1.58,860,14,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/19/2026,18-24,Female,11.16,8.96,0.31,2.86,1246,36,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/07/2026,55-64,Female,11.18,12.58,0.43,2.92,889,26,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/04/2026,55-64,Female,3.2,5.19,0.32,1.63,617,10,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/26/2026,55-64,Female,9.8,8.01,0.49,1.66,1224,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/19/2026,45-54,Male,22.05,4.32,0.49,0.88,5106,45,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/30/2026,25-34,Female,20.46,6.9,0.33,2.08,2967,62,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,10/10/2026,18-24,Female,26.46,9.63,0.49,1.96,2747,54,1,26.46,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/06/2026,45-54,Male,15.98,4.89,0.34,1.44,3265,47,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/05/2026,65+,Female,3.84,4.82,0.48,1.01,796,8,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/28/2026,25-34,Male,76.26,7.62,0.62,1.23,10010,123,1,76.26,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/19/2026,18-24,Male,9.12,9.56,0.48,1.97,954,19,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/19/2026,65+,Female,10.24,5.0,0.32,1.55,2047,32,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/01/2026,45-54,Female,15.91,9.35,0.43,2.19,1702,37,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/02/2026,35-44,Female,32.3,7.52,0.38,1.97,4294,85,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/11/2026,45-54,Male,13.64,5.67,0.44,1.28,2404,31,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/28/2026,35-44,Male,25.65,7.71,0.45,1.72,3325,57,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/31/2026,55-64,Female,23.97,9.25,0.47,1.95,2590,51,1,23.97,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/18/2026,55-64,Male,13.94,10.94,0.41,2.69,1274,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/11/2026,25-34,Male,34.0,4.12,0.5,0.82,8245,68,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/13/2026,65+,Female,13.12,5.68,0.41,1.38,2311,32,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/19/2026,45-54,Male,23.31,4.22,0.37,1.14,5528,63,1,23.31,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/08/2026,35-44,Female,24.5,3.36,0.5,0.67,7302,49,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/25/2026,18-24,Male,17.6,11.07,0.4,2.77,1590,44,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/01/2026,35-44,Male,30.60 EUR,5.25,0.68,0.78,5828,45,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/24/2026,55-64,Female,8.88,10.71,0.37,2.95,829,24,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/26/2026,65+,Male,5.1,5.27,0.34,1.54,968,15,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/28/2026,45-54,Female,4.93,2.7,0.29,0.95,1826,17,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/03/2026,18-24,Female,6.65,7.37,0.35,2.08,902,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/03/2026,55-64,Female,23.04,5.84,0.48,1.21,3947,48,1,23.04,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/25/2026,45-54,Male,15.91,4.78,0.37,1.29,3326,43,1,15.91,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/18/2026,45-54,Female,26.32,10.42,0.47,2.2,2527,56,1,26.32,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/11/2026,25-34,Male,29.25,11.87,0.45,2.62,2465,65,1,29.25,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/15/2026,18-24,Female,11.76,8.44,0.49,1.72,1393,24,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/07/2026,55-64,Male,12.09,6.46,0.39,1.67,1871,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/09/2026,65+,Female,5.7,3.98,0.3,1.35,1432,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/01/2026,35-44,Male,50.6,9.14,0.46,1.99,5535,110,1,50.6,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/10/2026,65+,Male,6.5,10.4,0.5,2.03,625,13,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/20/2026,65+,Male,12.54,6.33,0.38,1.64,1980,33,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/21/2026,65+,Female,8.96,3.81,0.28,1.35,2351,32,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,08/04/2026,35-44,Male,20.16,9.97,0.42,2.36,2022,48,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/17/2026,35-44,Female,41.85,5.52,0.45,1.22,7575,93,1,41.85,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/11/2026,35-44,Female,27.5,6.09,0.5,1.21,4519,55,1,27.5,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/20/2026,45-54,Female,22.44,6.9,0.33,2.09,3254,68,1,22.44,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/18/2026,25-34,Male,19.04,4.7,0.28,1.68,4055,68,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/09/2026,55-64,Female,35.2,9.19,0.4,2.31,3831,88,1,35.2,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/28/2026,25-34,Male,31.02,4.11,0.47,0.87,7549,66,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/20/2026,35-44,Female,21.7,4.4,0.62,0.7,4933,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/09/2026,55-64,Male,12.15,4.25,0.45,0.94,2860,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/06/2026,55-64,Female,19.74,6.84,0.42,1.64,2886,47,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/09/2026,25-34,Male,45.12,10.04,0.47,2.14,4492,96,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/05/2026,25-34,Male,46.58,8.62,0.34,2.54,5404,137,1,46.58,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/29/2026,18-24,Male,35.42,9.57,0.46,2.08,3701,77,1,35.42,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/26/2026,65+,Female,14.4,9.49,0.4,2.36,1518,36,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/17/2026,45-54,Female,25.83,8.64,0.41,2.12,2989,63,1,25.83,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/23/2026,55-64,Male,9.92,5.94,0.32,1.83,1670,31,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/27/2026,18-24,Male,11.4,3.59,0.57,0.64,3177,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/25/2026,55-64,Male,25.96,7.43,0.59,1.25,3494,44,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/26/2026,18-24,Male,29.52,6.71,0.41,1.63,4399,72,1,29.52,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/19/2026,65+,Female,10.66,7.42,0.41,1.78,1436,26,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/22/2026,18-24,Female,31.74,8.26,0.69,1.21,3844,46,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/10/2026,35-44,Male,10.85,5.29,0.31,1.7,2051,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/23/2026,45-54,Male,27.88,5.41,0.34,1.6,5149,82,1,27.88,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/17/2026,35-44,Female,12.76,4.36,0.29,1.51,2924,44,1,12.76,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/24/2026,35-44,Male,56.71,7.25,0.53,1.37,7820,107,1,56.71,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/01/2026,45-54,Male,31.35,7.52,0.57,1.32,4170,55,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/18/2026,65+,Female,7.03,6.3,0.37,1.74,1115,19,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/04/2026,18-24,Male,22.08,5.6,0.32,1.74,3945,69,1,22.08,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/15/2026,65+,Female,10.35,3.65,0.45,0.81,2836,23,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,07/23/2026,65+,Male,4.06,3.36,0.29,1.18,1207,14,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/07/2026,45-54,Male,11.9,8.16,0.34,2.43,1458,35,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/22/2026,45-54,Female,15.4,4.69,0.44,1.07,3281,35,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/02/2026,35-44,Female,25.01,7.83,0.41,1.9,3196,61,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,10/20/2026,65+,Female,14.96,9.51,0.44,2.13,1573,34,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/12/2026,45-54,Male,10.14,3.16,0.26,1.2,3207,39,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,07/10/2026,55-64,Male,10.2,4.35,0.3,1.44,2346,34,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,08/22/2026,65+,Male,13.3,8.15,0.35,2.3,1632,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/10/2026,65+,Male,7.0,4.86,0.35,1.42,1440,20,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/30/2026,45-54,Female,15.12,5.91,0.36,1.65,2558,42,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/10/2026,18-24,Female,18.33,5.25,0.39,1.35,3492,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/25/2026,25-34,Female,13.68,8.08,0.36,2.25,1693,38,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,Spark_Ads,09/06/2026,25-34,Male,39.76,5.15,0.28,1.84,7717,142,2,19.88,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/21/2026,65+,Female,10.56,11.28,0.48,2.31,936,22,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/09/2026,25-34,Female,13.8,9.86,0.46,2.17,1400,30,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/31/2026,25-34,Female,23.94,7.56,0.38,2.0,3165,63,1,23.94,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/25/2026,25-34,Male,64.99,8.33,0.67,1.25,7802,97,1,64.99,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,08/07/2026,55-64,Male,15.96,4.2,0.38,1.09,3803,42,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/27/2026,25-34,Female,37.21,4.71,0.61,0.77,7894,61,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,08/22/2026,35-44,Male,72.15,8.49,0.65,1.3,8503,111,1,72.15,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/26/2026,65+,Male,6.3,5.57,0.42,1.35,1132,15,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,08/19/2026,18-24,Male,32.3,8.14,0.34,2.39,3968,95,1,32.3,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,09/05/2026,65+,Male,17.1,5.77,0.57,1.0,2965,30,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,06/29/2026,25-34,Female,16.12,5.86,0.31,1.9,2751,52,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/13/2026,55-64,Male,10.26,7.41,0.38,1.95,1385,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Prospecting,06/21/2026,45-54,Female,19.53,5.76,0.31,1.86,3389,63,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/26/2026,45-54,Male,12.95,9.64,0.37,2.61,1343,35,0,,EUR
TT_LETO26_BrandAware,1789010001,Spark_Awareness,08/12/2026,18-24,Male,18.8,5.91,0.4,1.47,3179,47,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,InFeed_Launch,09/03/2026,55-64,Male,13.05,8.36,0.45,1.84,1561,29,0,,EUR
TT_PRODUKTLAUNCH26,1789010002,TopView,10/18/2026,55-64,Male,16.2,4.52,0.6,0.76,3587,27,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,07/20/2026,35-44,Female,16.92,8.37,0.36,2.31,2022,47,0,,EUR
TT_LETO26_BrandAware,1789010001,InFeed_Retarget,06/22/2026,55-64,Female,5.78,7.94,0.34,2.27,728,17,0,,EUR
