Advertiser,Campaign,Insertion Order,Line Item,Date,Device Type,Region,Impressions,Clicks,Click Rate,Total Media Cost (Advertiser Currency),Total Conversions,Active View Viewable Impressions
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260919,Mobile,Bratislavský kraj,16071,120,0.75%,59.96,,9588
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261014,Connected TV,Ostatné SR,5780,17,0.3%,10.23,,3973
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260914,Connected TV,Bratislavský kraj,9856,44,0.45%,23.48,,6933
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261017,Desktop,Košický kraj,8634,65,0.75%,30.42,0.0,5511
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260914,Mobile,Košický kraj,9387,36,0.39%,25.0,,6433
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261016,Mobile,Ostatné SR,11312,69,0.61%,52.39,0.0,7953
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260905,Mobile,Ostatné SR,18449,132,0.72%,91.94,,13899
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261017,Connected TV,Košický kraj,3635,20,0.55%,10.68,,2324
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261024,Tablet,Ostatné SR,5148,28,0.55%,16.06,,3252
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260818,Desktop,Ostatné SR,9040,45,0.5%,31.76,,5515
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261018,Desktop,Bratislavský kraj,8238,29,0.35%,17.51,,4934
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260928,Tablet,Košický kraj,6436,56,0.87%,28.24,,4454
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261006,Mobile,Košický kraj,12407,102,0.83%,60.17,,9696
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260907,Mobile,Ostatné SR,6347,23,0.36%,12.71,0.0,4170
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261004,Connected TV,Ostatné SR,5995,39,0.65%,20.56,0.0,4617
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261025,Mobile,Ostatné SR,10065,51,0.5%,37.65,0.0,7648
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260831,Tablet,Ostatné SR,2994,18,0.59%,6.56,,1965
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260906,Tablet,Bratislavský kraj,9915,69,0.7%,32.26,,7351
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260825,Desktop,Košický kraj,9420,26,0.27%,23.79,0.0,5790
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261010,Mobile,Ostatné SR,15133,131,0.86%,45.94,,8617
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260903,Mobile,Košický kraj,4982,32,0.64%,11.21,,3965
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260920,Connected TV,Košický kraj,4912,27,0.54%,16.75,,3790
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261027,Mobile,Košický kraj,16261,91,0.56%,58.67,0.0,10356
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260825,Tablet,Košický kraj,3401,24,0.71%,11.38,,2697
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261013,Tablet,Košický kraj,3970,20,0.5%,7.89,0.0,2436
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261027,Tablet,Košický kraj,5151,32,0.62%,25.11,,3329
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260916,Desktop,Košický kraj,13907,123,0.88%,58.96,,10932
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260829,Mobile,Ostatné SR,11328,37,0.33%,35.74,,7863
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260816,Connected TV,Bratislavský kraj,5874,39,0.67%,19.03,,3920
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260919,Desktop,Košický kraj,11185,71,0.63%,51.13,0.0,8392
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260901,Tablet,Ostatné SR,8686,78,0.89%,28.42,0.0,5771
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260910,Connected TV,Ostatné SR,4667,31,0.66%,12.79,0.0,2916
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261020,Tablet,Ostatné SR,8703,74,0.85%,31.98,,5764
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260820,Desktop,Košický kraj,11878,61,0.51%,28.84,0.0,8179
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260820,Desktop,Košický kraj,13347,85,0.64%,60.66,,10551
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260819,Mobile,Bratislavský kraj,21837,160,0.73%,73.45,,13173
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260821,Desktop,Košický kraj,12042,90,0.75%,43.99,,6784
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260921,Tablet,Košický kraj,3706,33,0.9%,17.34,,2358
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260902,Mobile,Ostatné SR,11175,80,0.72%,27.58,,7536
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261003,Mobile,Bratislavský kraj,22459,237,1.05%,102.61,,15251
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261013,Connected TV,Košický kraj,9128,66,0.72%,30.92,0.0,7038
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260828,Connected TV,Košický kraj,4269,15,0.34%,7.05,0.0,2402
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260904,Desktop,Bratislavský kraj,15283,62,0.4%,71.42,,9443
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260922,Connected TV,Bratislavský kraj,9567,36,0.37%,19.9,0.0,7166
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260822,Tablet,Ostatné SR,4806,19,0.4%,13.85,,3363
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261002,Connected TV,Ostatné SR,6288,41,0.65%,22.03,,4581
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260829,Connected TV,Košický kraj,7678,32,0.42%,19.4,,5203
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260828,Desktop,Ostatné SR,13782,75,0.54%,48.39,0.0,10493
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261023,Mobile,Bratislavský kraj,15890,68,0.43%,30.9,0.0,11396
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261012,Connected TV,Ostatné SR,5750,49,0.86%,28.72,,4149
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261021,Desktop,Bratislavský kraj,23453,132,0.56%,85.73,,18636
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261028,Desktop,Košický kraj,12800,78,0.61%,58.43,0.0,10233
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261016,Tablet,Bratislavský kraj,7016,41,0.59%,18.3,0.0,4869
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261014,Connected TV,Bratislavský kraj,14665,94,0.64%,59.79,,10204
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260901,Tablet,Košický kraj,2568,14,0.53%,6.25,,1621
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260929,Tablet,Ostatné SR,4016,14,0.35%,7.69,,2944
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260929,Connected TV,Bratislavský kraj,12394,37,0.3%,25.7,,7465
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261014,Mobile,Ostatné SR,12863,37,0.29%,24.67,,8190
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261017,Tablet,Košický kraj,4316,31,0.72%,21.56,0.0,2423
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260922,Connected TV,Košický kraj,6337,26,0.41%,12.18,,4027
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261022,Tablet,Košický kraj,5202,38,0.73%,23.23,0.0,4139
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260830,Desktop,Košický kraj,9329,33,0.35%,28.21,0.0,6226
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261015,Desktop,Košický kraj,14573,108,0.74%,64.05,,10536
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260821,Mobile,Ostatné SR,12888,59,0.46%,36.36,,8278
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260916,Desktop,Bratislavský kraj,15204,118,0.78%,56.03,0.0,8665
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260905,Mobile,Bratislavský kraj,16980,74,0.44%,79.45,,12977
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261011,Desktop,Bratislavský kraj,12540,48,0.38%,21.46,,8036
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260926,Mobile,Košický kraj,6423,34,0.53%,19.66,0.0,4403
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261015,Desktop,Košický kraj,6947,26,0.37%,17.94,,5103
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260901,Mobile,Ostatné SR,11821,32,0.27%,19.46,,9200
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260925,Mobile,Košický kraj,9957,84,0.84%,46.99,,6683
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260909,Tablet,Ostatné SR,8377,46,0.55%,29.88,0.0,5049
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260911,Tablet,Bratislavský kraj,9268,76,0.83%,31.69,0.0,5582
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261016,Tablet,Košický kraj,4651,31,0.66%,14.7,0.0,2841
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260915,Desktop,Bratislavský kraj,13967,56,0.4%,51.34,,10100
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260901,Desktop,Košický kraj,6932,44,0.64%,29.58,0.0,4282
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260930,Connected TV,Bratislavský kraj,10932,67,0.62%,33.23,,8622
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261020,Tablet,Bratislavský kraj,10313,84,0.81%,48.97,,8165
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261026,Desktop,Ostatné SR,10843,47,0.43%,22.04,,6675
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260927,Tablet,Bratislavský kraj,4515,17,0.38%,10.98,,3119
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260924,Desktop,Košický kraj,8136,29,0.36%,23.73,0.0,5925
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261026,Connected TV,Bratislavský kraj,15052,100,0.66%,63.17,,11536
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260919,Connected TV,Ostatné SR,9006,57,0.63%,30.81,,6483
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261018,Tablet,Košický kraj,6031,40,0.66%,23.42,0.0,3482
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260914,Desktop,Ostatné SR,11548,55,0.47%,25.63,0.0,8171
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261026,Tablet,Košický kraj,3397,16,0.47%,7.27,,2641
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261007,Connected TV,Bratislavský kraj,10335,47,0.45%,24.1,,7905
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260823,Connected TV,Košický kraj,4668,28,0.59%,14.46,0.0,3060
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261024,Connected TV,Bratislavský kraj,8991,58,0.65%,23.15,0.0,6051
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260816,Desktop,Bratislavský kraj,13291,44,0.33%,24.49,,8709
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261009,Mobile,Ostatné SR,7729,25,0.33%,14.95,,4771
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260905,Mobile,Bratislavský kraj,16545,74,0.45%,30.9,0.0,12123
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260916,Tablet,Košický kraj,5411,58,1.08%,22.07,0.0,4239
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261018,Desktop,Bratislavský kraj,17089,146,0.85%,72.03,,13113
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260827,Desktop,Košický kraj,10626,59,0.56%,25.7,0.0,7967
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261009,Connected TV,Košický kraj,4483,20,0.45%,12.72,0.0,2568
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261002,Mobile,Košický kraj,10071,35,0.35%,23.13,,6782
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261027,Tablet,Ostatné SR,5952,28,0.46%,8.95,0.0,4471
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260916,Mobile,Košický kraj,6738,21,0.31%,16.87,,4514
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261015,Tablet,Košický kraj,5202,25,0.49%,16.34,,3948
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260929,Desktop,Ostatné SR,14056,152,1.08%,61.12,,10181
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260920,Mobile,Bratislavský kraj,22812,66,0.29%,49.3,,14705
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260921,Desktop,Ostatné SR,9234,27,0.3%,28.61,,6711
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261016,Tablet,Ostatné SR,6638,27,0.41%,17.88,,4938
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260827,Tablet,Bratislavský kraj,8312,38,0.45%,17.63,,6288
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260924,Connected TV,Košický kraj,5859,35,0.6%,11.94,,4609
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260912,Connected TV,Bratislavský kraj,15853,130,0.82%,69.49,,9423
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260908,Tablet,Ostatné SR,4803,17,0.36%,9.54,,3350
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260815,Mobile,Ostatné SR,14566,70,0.48%,71.92,0.0,11201
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261021,Desktop,Ostatné SR,10540,54,0.51%,22.91,,6711
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261003,Mobile,Košický kraj,9148,46,0.5%,19.36,,5994
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260917,Connected TV,Ostatné SR,7824,80,1.02%,40.59,,5262
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261017,Tablet,Ostatné SR,5823,45,0.77%,14.64,0.0,3408
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260902,Mobile,Ostatné SR,15717,125,0.79%,66.35,,9268
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260916,Mobile,Košický kraj,13422,131,0.97%,59.24,,7586
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260905,Desktop,Košický kraj,5551,16,0.3%,12.7,,4236
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260819,Connected TV,Bratislavský kraj,7209,34,0.47%,18.44,0.0,5093
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261013,Tablet,Bratislavský kraj,7637,43,0.57%,21.94,0.0,4719
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260902,Mobile,Košický kraj,10151,54,0.53%,22.93,,5673
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261010,Tablet,Košický kraj,4507,20,0.44%,8.94,0.0,2648
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261001,Connected TV,Bratislavský kraj,7093,49,0.69%,15.69,0.0,4028
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260911,Desktop,Košický kraj,5734,20,0.34%,16.1,,4414
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260928,Connected TV,Ostatné SR,10285,44,0.43%,38.12,0.0,7429
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261013,Desktop,Košický kraj,7350,73,1.0%,34.57,,4536
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261013,Tablet,Košický kraj,3993,18,0.44%,12.01,,2841
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260819,Connected TV,Bratislavský kraj,12853,39,0.31%,29.06,0.0,7118
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260825,Mobile,Bratislavský kraj,14204,66,0.47%,41.06,,9139
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260930,Tablet,Bratislavský kraj,8590,25,0.29%,21.54,0.0,5886
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261014,Desktop,Košický kraj,8932,40,0.45%,18.85,0.0,6904
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260815,Tablet,Košický kraj,4595,14,0.3%,12.33,,2620
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260910,Mobile,Ostatné SR,18723,152,0.81%,81.6,0.0,11737
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261012,Tablet,Košický kraj,3689,17,0.46%,11.0,,2536
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260829,Connected TV,Ostatné SR,10090,62,0.62%,36.11,0.0,7336
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260918,Tablet,Bratislavský kraj,8539,43,0.5%,21.45,,5777
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261012,Tablet,Ostatné SR,2670,19,0.72%,9.84,,1503
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260902,Mobile,Bratislavský kraj,20078,161,0.8%,68.1,,15813
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261020,Connected TV,Ostatné SR,10909,65,0.6%,54.23,,6095
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261018,Connected TV,Ostatné SR,5762,31,0.54%,12.97,0.0,3520
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261017,Connected TV,Košický kraj,3815,14,0.38%,8.54,,2103
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260827,Tablet,Ostatné SR,6896,23,0.34%,20.86,,3825
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260906,Tablet,Košický kraj,2257,10,0.44%,3.7,,1616
